geohash6,rmse(t+1),rmse(t+2),rmse(t+3),rmse(t+4),rmse(t+5),smape(t+1),smape(t+2),smape(t+3),smape(t+4),smape(t+5)
qp03xt,0.034654555297727124,0.041853438293310695,0.046617409997794124,0.05089099229161775,0.05469242689491024,12.83880965993475,14.71629227260184,15.951279457889505,17.012923777313276,17.95430659120827
qp09d2,0.028891101589622867,0.033668165078690346,0.03616562377394491,0.038651238101440694,0.040382497056527245,8.722494614993597,9.723438847393572,10.362739811224852,10.981687850252717,11.247383159646818
qp09vx,0.006772251990586773,0.007175402723728604,0.007468025186932591,0.00785669676749219,0.00790535954423698,73.27548050414714,69.06501410744704,68.7256185991661,70.22549476702831,68.83019877797658
qp03m2,0.00592441219703552,0.006500696733605395,0.0066270155589570464,0.006692440551637723,0.0067458560001391514,79.79010659372437,83.18349342429379,83.39298736541812,78.5499844656535,80.23758427963648
qp09g0,0.009300881397744855,0.009716043012482854,0.0099462508207381,0.010097690994956008,0.010069750178382077,70.03744934396376,64.32840399365858,65.54819834701625,67.9937731052764,65.75905399961616
qp03zv,0.051647339344785374,0.06452936000952945,0.06972423568503916,0.07227159051912731,0.07196778290373876,14.692415118921694,17.715801193998985,18.652422410229164,19.15002371980661,18.969066162253142
qp095y,0.0072851380929653455,0.007738347115042885,0.007954931973456347,0.008136754546585762,0.008134117741354564,88.86883551118792,85.03302515614082,89.36171658805449,92.35613691936393,92.44579833163944
qp0dhh,0.005855463004680274,0.0061506478439041275,0.006339910900666767,0.006511551029859773,0.006427767840253785,89.08016636304687,85.18735510289811,86.3186013011299,85.94955504971274,83.20997203186894
qp03tt,0.003336968259711612,0.0036151143586112596,0.0037275279693705344,0.0038967621363682177,0.003944889549866569,93.24198097570402,99.23799758298432,96.67920067579215,96.9034135106312,94.26415654028905
qp094g,0.010672122914133738,0.011405356066157227,0.011617684734289799,0.011768977764179261,0.012064813945723101,60.214729068843724,57.921939547536965,58.86273560209918,58.953202850641574,59.546019983097295
qp06p0,0.0026637910969335168,0.002823484522585564,0.002872531688024386,0.0029320797486264245,0.0030617984102210634,76.69733740344607,84.69926775374286,81.64264001535764,79.32777631885621,78.88150081728635
qp098m,0.01679120207559415,0.018829339989821243,0.019954448171429023,0.02090002801603821,0.02159547682089722,24.056903542169493,26.108935058825526,26.959590559707006,27.793354528367562,28.0273443099164
qp097s,0.043894693231794575,0.05020752122186727,0.05236599753206273,0.054551418138337235,0.05623993609985134,17.218877579666525,19.192630392774326,19.928375742340833,20.5720869358988,21.294758924558653
qp0d5e,0.0007524384896214046,0.0007482510754400302,0.0007119899300089112,0.0007557218578806153,0.0007565296485294748,52.22061345645962,46.64401803968292,40.71696503854719,41.8959942055946,40.69053020367934
qp099w,0.009990257253698419,0.01038934265796719,0.010569966333935147,0.010706793076421953,0.010725586223575778,70.03042745119627,65.96159612719119,66.47556527167313,68.29346368346906,67.20277526693056
qp0d4s,0.02422778862703487,0.026740038572978093,0.0279763614563009,0.028839724833497893,0.029851266692623998,43.03724998989422,45.4746810283324,46.67855881473334,47.518697321908505,48.05412848381884
qp09es,0.008475041198653421,0.009259707878074553,0.009720409208798155,0.010078331998050371,0.010190616632775734,80.54940782882838,78.6314238789785,78.24767161640492,81.27992774890808,78.51777919376902
qp03xj,0.0317580168626108,0.038662010758575914,0.044255865330844295,0.04918188595780986,0.0524663700493377,13.124503427936705,14.981971694327344,16.31099428767735,17.512085453326996,18.328892011988923
qp09t4,0.015658033232791427,0.016913925154358765,0.017535140767851475,0.017904807312988824,0.01825661298835449,60.413953578660745,55.32832031552462,58.12031329834165,61.08616149409476,61.73639060579544
qp09v2,0.014567812354338149,0.01547655720843606,0.016206298564510238,0.01640491534298918,0.016622726511231745,47.4092716573508,45.255207715143406,48.433043341216106,47.880850691333784,48.23747006508827
qp09uf,0.009593253931869855,0.01013427878414307,0.010449320633861676,0.010635000096345576,0.010668445486833177,62.11853904050411,58.79035090981061,61.6522032980505,62.54164041027831,61.87333780882412
